"UBCF","PAM","IBCF","POP","content","real"
3.96699371296205,4.33333333333333,3.85966598688789,4.1496972862575,4,4
4.23449095340659,4.16666666666667,4.39709581816142,4.65931442827238,4.24,5
3.06944444444444,2.85714285714286,2.77777777777778,2.56137972570793,3.28942115768463,3
3.68178564880145,3,3.61869980449915,3.46041333945801,3.65605095541401,5
3.58767772511848,4.4,3.98497757351723,4.28716007030816,3.5807962529274,4
3.69141396515293,3.33333333333333,4.15681467298134,3.72118030240427,3.63342830009497,5
4.18634056610956,4.55555555555556,4.13765023821558,4.77253181954384,4,5
4.03389830508475,3.75,3.96331882665461,3.86545697116693,4.02423263327948,4
4.03105590062112,2.14285714285714,2,2.60424127307137,4.35785536159601,3
3.61428835332643,3.5,4.35908547363458,3.78160293930578,3.76165803108808,4
3.26717557251908,5,3.45102040816327,3.17240698103689,3.54285714285714,3
3.97836615736724,3.2,4.43458270720864,3.82338867553202,3.83658969804618,3
3.73245614035088,3,2.31793835405647,2.36067778110297,3.84340659340659,4
3.32,3.66666666666667,3.69654210476729,3.23798240783812,3.37837837837838,4
3.78050747100847,3,4.18623528593863,3.79212252161316,3.33333333333333,4
3.83913043478261,3,3.83509780444589,3.59494731048221,3.13662239089184,3
3.67532467532468,4.66666666666667,4.00134343033248,4.30426678509274,3.64539007092199,5
3.52508176125063,4.11111111111111,3.51633413523445,3.93573715902417,2.21936758893281,4
3.94101086314496,3,3.51927139950594,3.40554567919814,3.92163177670424,2
3.85525684359519,4.8,4.4970623742652,4.18860475762238,3.63636363636364,4
3.02912621359223,3.57142857142857,2.80296580964012,2.53629128936214,3.16216216216216,2
3.45528633797213,3.4,2.85059254191783,3.04705586020571,2.52825552825553,2
2.64399777736351,2.46666666666667,2.03104405836521,1.98159992011483,3.04952747637382,3
4.00343234051147,3.66666666666667,4.31168999192306,3.63036069592003,3.14285714285714,3
3.97973503211137,3.66666666666667,3.95269546928081,4.01823435565009,3,5
3.78177618758718,3.66666666666667,4.09931995443257,3.99426766002218,3.96816976127321,3
3.66666666666667,4,4.00139691804824,3.8504921662604,4.5853418593212,5
3.40637839775182,2.84210526315789,4.24563123204565,3.11125453666279,3.48552338530067,5
3.2892621526138,3,3.05135872076359,3.03665977469817,3.15240120503278,1
3.92911851673773,3.5,3.53692736337258,3.55492663165951,3.80582524271845,4
3.70731707317073,3.22905027932961,3.99564766690304,3.458151512483,3.36487570168404,4
3.48576447549558,2.5,3.33624958242759,2.84744847766205,2.45991146089523,3
4.41509433962264,3.66666666666667,3.52941176470588,4.47700149760666,4.70854271356784,4
3.47774212652855,4,3.08563393075152,3.25526745914497,3.00338016267033,3
3.29441632741733,3,3.40616335694391,3.08186933682312,3.23898181818182,5
3.56421454245075,4.33333333333333,3.2577403370238,3.04121364502219,3.22598870056497,3
3.54893875376552,3.6,4.01932349159741,4.12533032607618,3.42708333333333,4
3.84615384615385,3,4.10294117647059,4.29082533426759,3.18918918918919,3
2.94894298275843,3.33333333333333,2.73116762880929,2.59786761083909,2.40373831775701,3
2.7498740503822,2.73333333333333,2.96318498900079,2.02597926037336,2.65558912386707,2
3.68785212221253,3.45454545454545,3.8949856166902,3.62774659432647,3.97216274089936,4
3.80059455072612,3.69230769230769,3.94410053607512,3.91443797950915,3.12980409750262,3
4.1537316499142,4,4.11476662190463,4.1057931265395,3.98333333333333,4
3.83923585622931,2.83333333333333,3.95766783441807,3.88349026253493,4.23529411764706,3
3.42603550295858,3.28571428571429,3.68228279709646,3.80131202913301,1.22780373831776,5
4.25638314167466,4.45,4.48586055383585,4.29583432577899,2.38557993730408,5
3.48529717655292,4,3.01344113409013,3.22729827580861,3.19757777250059,3
3.95857823394643,4,3.91776167296818,4.21506023320233,3.37719298245614,4
4.04777931811013,3.33333333333333,4.21146117059717,4.30164038573743,3.05555555555556,5
3.55629073305018,3,3.95936752678371,3.42510069007786,3.67305458768873,3
3.85575698005024,4.4,3.71370249471947,4.39242431328885,3.98989156405073,4
2.90838434002112,3.4,3.65099847985251,2.50986284378604,3.15789473684211,5
3,3.6,2,3.05200172180717,3.19230769230769,3
3.21685954981577,4.75,3.75323516677126,3.62414260173235,3.62686567164179,5
3.86830491132987,4,3.33834865827721,3.64280650747949,3.67349137931034,3
3.42105263157895,5,3.87600180082098,3.58455726627116,3.82010582010582,3
4.00353792314817,3.66666666666667,3.73849820923602,4.21511748633559,3.51030927835052,3
2.7653783892458,2,2.97631209103191,2.62859075712448,3.04850601474583,4
3.74666666666667,4,4.53100338218715,4.17581587364145,4.48484848484849,4
3.82828688792275,3.75,3.17820202255874,3.43219190212707,3.72222222222222,3
3.69852816910262,3.55,3.86980914609172,3.50227597960122,3.03770692826487,1
3.48229826075039,4.14285714285714,3.38571606534242,3.55058286427497,2.61498708010336,4
3.76842105263158,3,2.53812475638466,2.70455548745368,3.12610106629578,3
3.5218539650173,3.5,3.69971509889237,3.43164626534364,3.06666666666667,4
3.83487302600409,3.25,3.65650069966203,3.97338383583026,3.95652173913044,5
3.94967858920486,3.54545454545455,4.36251709884964,3.98549863234873,2.13957083668295,3
3.16131525902584,4,3.26020525640474,3.24913022677387,3.39540012602394,3
3.51430706979651,3.16666666666667,2.63000003798462,2.9174253869189,3.25020644095789,3
4.06417145678682,3.8,4.01165214875541,3.88461455444469,3.94420600858369,5
3.71428571428571,3.55555555555556,3.71205370224479,3.67693451095448,3.97802197802198,3
3.00757575757576,3.43103448275862,1.82749337538003,2.91048109075415,2.18083479020979,1
4.43941799282428,4.71428571428571,3.84126518489873,4.72664456229713,4.83547557840617,5
3.84615384615385,2.2,3.22042059510665,3.79714180214951,3.40677966101695,3
4.03263611188638,4.33333333333333,4.09455994755085,4.22696736325506,3.09677419354839,5
2.78200021509495,3.5,3.88431105642205,3.20295940307161,3.02803738317757,5
3.21449707738325,3.2,3.18888146453844,3.06411187849604,3.00413223140496,3
3.02003479339158,2,2.93700931761417,2.55711685712927,3.04652827487473,5
2.8810200089561,2,2.62026527386848,2.56011553380547,3.04457246816252,4
3.55813953488372,3.77777777777778,2.40966947580323,3.83568871817335,3.46511627906977,2
3.97056970789889,3,3.66619365364882,4.1840511677591,3.16597510373444,4
3.82967663917103,4,4.12228975462155,4.16100020330261,3.2,4
4.184,3.83333333333333,4.51090287591828,4.61847934136872,3.86,4
3.65674668440187,3.66666666666667,4.58317108841773,3.81207752787654,3.62053571428571,4
3.66565227559809,3.85714285714286,3.84974859384679,3.90512737495751,3.6369168356998,4
3.74179437511939,5,3.67728933925354,3.88220054129777,3.13422131147541,4
2.9411218634288,3.55714285714286,3.35402312205797,3.15273190177798,2.95358814352574,2
3.55572546688451,3.23529411764706,3.65109328015495,2.96951934829533,3.85546875,5
3.82352941176471,2.5625,2.85714285714286,2.93003590773528,2.5625,5
3.25,2.56756756756757,3.03173935930043,2.46774447391305,2.66537717601547,3
4.2813733427338,3,3.69411047169824,3.79959814464053,2.18867924528302,3
3.70731707317073,3,2.48011320290912,2.79808292653796,3.36487570168404,2
3.79545454545455,2,3.07333657801754,2.60962622655912,3.78114126652749,4
4.26965099110834,3.66666666666667,4.4623766703309,4.59906719413667,4.16115702479339,5
3.62267203776187,3.91666666666667,3.54714403396507,3.30286798525374,2.71632765255635,4
3.18164212719212,4,3.55831483493335,3.36065195835787,3.04758961681088,3
3.56985699541039,4.25,3.91654715211561,3.60793462933759,3.3700495049505,4
3.45423383476278,3.5,3.80414074711347,3.4819264374825,2.56236080178174,4
4.03011357759044,3.5,3.93860266849529,4.04565881945404,3.59259259259259,4
3.5,2,3.58251817916366,2.83992340176013,3.44644140905823,3
3.36279130432032,3.71428571428571,4.05847718527682,3.49504539985946,3.91363636363636,4
3.53925109554443,2.47619047619048,3.27620957385073,2.65436833003031,3.54545454545455,3
4.22603501776841,4,4.73077599710149,4.52139311989076,4.55147058823529,5
3.82496458048556,4.5,3.75609805580259,4.58648530791593,2.48065296251511,4
3.06862745098039,4.16666666666667,3.63506986167517,3.61859945448643,3.21301020408163,4
2.28673535841249,4.11111111111111,3.46857281952717,2.20528292245787,3.6,2
3.70175438596491,4.66666666666667,3.4786150712831,4.54629313107734,3.77777777777778,5
3.88499722288793,3.81818181818182,4.32315832224363,4.06518464387851,3.99342414279004,5
3.87728832325167,4.5,4.32566062957469,4.40375887271682,3.52054794520548,4
2.50697188767592,3,1.1226186916813,2.16478998967117,1.03506493506494,1
3.16244625288577,3.6,3.30355275266218,3.22910750957561,3.31079607415485,2
3.20809827514941,3.55555555555556,3.99259253462849,3.48482371319822,3.32135728542914,3
3.5256061517126,4,3.49244189508975,3.70045784163881,4.87520073411333,4
4.27116242671217,4.4,4.36453869158548,4.31565849395879,5,4
3.45604395604396,3.5,3.22534266352567,3.272283194415,3.18885869565217,3
2.91975308641975,2.82926829268293,1.87809413867544,2.36364737166196,1.04921700223714,1
3.8276315836334,3.41176470588235,4.23557334583675,3.73110109585793,3.4511013215859,5
3.92077982086515,3.33333333333333,3.99240549556408,3.96000340465663,3.0859375,5
3.49686094925663,3.8,3.44829462383481,3.54630594200434,3.61450381679389,3
3.58265681764634,3.85714285714286,3.99200783824108,3.39748925409321,3.74224154971338,4
3.47969417067306,3.6,3.94346308268269,3.32451572296277,3.69527896995708,4
3.82090508057898,4.5,4.17082786023919,3.77270196682338,4.48508180943215,4
4.14754098360656,5,4.79954905176082,4.03889529943507,4.64705882352941,4
3.61686137076797,4.4,2.97561947255199,3.55193435957073,2,5
4.12658163075819,4.125,3.91176373756616,4.11200061427649,4.62589928057554,5
3.43956043956044,3.5,3.48742945100051,3.1628983510482,4.33333333333333,2
3.55555555555556,3.41666666666667,4,3.81544808051925,3.35251798561151,4
3.73572138325591,4.41666666666667,4.37225682610785,4.2629201544895,3.0968914742774,5
2.46101140670575,3.54545454545455,3.64478126482892,2.95924783829251,3.36496350364964,4
3.33061187581296,3,2.78203381018698,2.98055229324173,3.04132231404959,3
3.80963886157225,5,4.21206914257998,4.07371380695414,3.53953488372093,4
3.88532110091743,4,4.16006084939286,4.22220115057466,3.79099678456592,4
3.71786475040383,4.25,3.77419992932005,3.90422990144446,3.24675779880827,5
3.17391304347826,4.06153846153846,3.36502101203952,3.57060614906144,2,5
3.2638217629328,3,3.8526110905164,3.87629606395947,3.96936691626957,4
3.53905373054461,3.25,4.46053249863085,3.52391424333498,2.92019027484144,4
4.25312715771022,3.66666666666667,4.75348046775787,4.09017924679835,4.07627443464929,5
3.17855247536959,3,2.94040326432294,2.76129799783925,2.14309484193012,3
4.51238257233292,3.5,4.55444819192373,4.16179771308689,4.68354430379747,5
3.78551766369502,3.6,3.77884047241372,3.66593317452529,3.00296956198961,4
3.22318288663341,3.4,2.56980658524904,3.57318846019964,3.06428571428571,1
3.32634607894166,4,2.95437377141818,3.20277312284002,2.51872625294011,3
3.83333333333333,4,3.90654383226419,3.56552784937755,2.15380011968881,4
3.44546278711869,4,3.42399946970297,3.51325923580071,3.44742489270386,5
4.13953488372093,4.42857142857143,3.26026925853875,4.91206670326477,3.99621212121212,5
2.84987774591055,2.76190476190476,2.95223552711508,2.23896264198173,2.76709013914096,1
2.7498740503822,3.88888888888889,3.01165028065582,3.02634516227678,3.03867403314917,5
3.43918171490528,4,3.37387034409186,3.31269855709829,2.15098175903334,3
2.76839643670296,2.6,2.63494247091649,2.45309966036108,3.1875,2
3.3780487804878,3.75,3.30791102609135,3.42906436146169,3.14029850746269,3
3.61111111111111,2.25,3.99660704725887,3.53953237555732,3.50220913107511,3
3.74568176319405,3.88888888888889,4.26704527510415,3.80815202926176,4.32710280373832,3
3.37425766102781,3.72222222222222,3.21980234181392,3.56011219622432,3.45454545454545,5
3.69670521472663,4,4.51895154968041,3.91529517628794,4.5787037037037,5
2.71348691986724,2.5,1.86437784522003,2.3170173703788,2.08250355618777,2
2.71600007560098,2.5,3.21299268017441,2.54285389445231,3.46963562753036,4
3.47063889022607,3.57142857142857,3.91202684676094,3.60544788777802,4.35294117647059,3
3.98980541169427,3,4.10769787138088,3.90173410467867,4.22537878787879,4
3.168502412508,3.375,3.79398244307133,3.67827003989022,3.04552845528455,4
3.69444444444444,3,3.3219117166706,3.03436784620458,3.07407407407407,1
3.50144288447768,3,3.53017500934469,3.74273761767423,3.70623145400593,4
4.34279324713607,4,4.33765445744643,4.45281962261209,4.22435897435897,5
3.94065875781175,4,3.83225988601707,4.17155087908058,4.07936507936508,4
3.83389167547446,4,4.4169335514768,3.69832834327433,3.04585679806919,4
3.42288569211191,3.42857142857143,4.30612832501967,3.56471406681084,3.86269178481258,4
3.9051328728551,3.63636363636364,3.87444741712634,3.91272895514831,4.0091533180778,4
3.34824203373138,3.29577464788732,3.21052631578947,3.02983319230154,2.72455089820359,2
3.18620031609865,3.42857142857143,3.26895759440859,3.47169679369213,3.0973715651135,4
3.46726763199806,3.78260869565217,3.49800054982466,3.36829960542616,3.39054726368159,3
3.51992364558094,4.11111111111111,3.55978609170011,3.65120028221026,3.87586206896552,4
3.95656372672017,3.92857142857143,4.70832703342488,4.12444264348731,4.09068089112018,4
3.69791666666667,3.11111111111111,2.99962940005833,3.35774106570106,2.11812188887394,3
2.9439034640307,3.5,2.89946720138688,3.09939533848984,3.39540012602394,3
3.50354723888702,3.75,3.16899870808972,3.68508776714364,4.83962444912819,1
4.26171352310974,4,4.26753494685227,4.45230793487741,2.19233903830481,5
3.38543498817448,3.5,3.57929281815606,3.28361825122846,2.07825736183945,4
1.8228603575213,4,2.33435790357764,2.0858269347218,2.42,5
3.14835140862012,1.5,3.03251364821437,1.99300876120414,2.39523454951601,2
3.78,4.66666666666667,4.25126424752067,4.03148195019986,4.74074074074074,4
3.16257446713717,3.38461538461538,3.51079997846406,2.63486284378604,2.96739130434783,2
3.34838720062302,4,3.88411428623023,3.59560340012431,2.14867841409692,5
2.75997917069933,3.66666666666667,3.34838525778683,2.90657323740442,2.53846153846154,4
4.36666666666667,3.85714285714286,4.47284112129489,4.5376653906396,4.1063829787234,3
3.03452628477729,3.5,2.916783709552,3.08101870997443,2.32170542635659,4
3.49535493425715,3,4.2349042735743,3.6461785286847,4.09952606635071,3
3.48802003874598,5,4.39140244257386,3.80594484736848,3.38888888888889,5
2.9,3.66666666666667,1.97251617914668,2.96773883759811,3.33950617283951,2
3.95454545454545,3.4,3.2438203228087,4.04643355150147,3.8622754491018,2
3.28333333333333,4.5,4.04464285714286,3.71781267470205,3.08278145695364,5
3.22022639544928,2.83333333333333,3.34771072045333,3.16704004608471,2.97155858930603,4
3.98461689135287,3.63636363636364,4.53734785251804,4.33809020558021,3.99038264784121,4
4.27906976744186,3.88888888888889,5,4.46660468400609,5,5
3.54427986991176,4.2,3.76522895712515,3.7795898952579,3.85683760683761,4
3.1551724137931,4.5,4.02325581395349,3.64187594865757,4.07142857142857,4
2.6314889603921,3,2.30421061200242,1.85938092290789,2.4047619047619,2
2.47619047619048,4.28571428571429,2.80417392319488,2.57684040224484,2.125,4
2.89760476188708,2.66666666666667,2.67937210915917,2.73100402790733,2.68321013727561,3
3.97950463470948,4,3.40109332734603,4.05805962736381,4,4
3.15008904802042,3.88888888888889,3.67231110046443,3.33033042472239,3.08333333333333,4
3.75876082748762,4,4.48357363891105,4.05669287691402,4.01771165426851,5
3.72392745747224,4.2,4.29115721169885,4.14277660697581,3.94874763849107,3
3.19017863290776,2.5,2.91360640153479,2.94997346653263,4,1
3.91135915366242,3.625,3.81150203795934,4.01099868705611,3.59259259259259,4
3.76778364520178,4.45454545454545,4.41102913559284,4.29094513691924,4.32227488151659,4
3.33777852129996,3.75,4.18597163682677,3.88815381077401,3.93835616438356,3
3.3816170931567,3.06666666666667,3.17545050148405,2.97253261685607,3.36695652173913,3
3.41911764705882,3,1,2.80809032160626,4.5,1
3.61596951690164,5,3.78933921492441,3.93601894827981,3.67041198501873,4
4.04280748383584,4.25,3.98966248501866,4.41709220605015,4,4
3.2187528462525,3.5,3.43507226803259,3.16892313906929,3.60300582762499,3
4.2119796244165,3.38888888888889,4.71831083425727,3.9694900207792,4.52229299363057,5
3.34155354657581,3.5,3.43799551617923,3.38281234118437,3.58064516129032,4
3.21564662050394,2.33333333333333,3.21709679871356,3.09046600325052,2.97250238878862,3
3.2006196636092,3.6,3.51922288907707,3.25227817274535,3.20481927710843,2
4.9119003212992,3.5,5,5,5,5
3.48128342245989,5,3.78030945681474,2.91902846208069,4.90139442231076,2
4.34128021602572,4.33333333333333,4.42381034264019,4.3723209522682,3.82661144469363,4
3.56653727851238,3.63636363636364,3.50572542442721,3.42006900383047,2.40100214745884,4
2.93901722979591,3,2.97087643918547,2.75002389577027,1.66666666666667,2
2.01334032871539,3,2.75,1.92278654313878,1.06500956022945,1
2.63313609467456,2.14285714285714,2.25,1.63414907459709,2.3027850959729,2
3.97826086956522,3.5,4.24937948588842,4.46785572850897,3.90834697217676,5
4.09145405329759,4,4.36635562925484,3.57069850427753,3.37931034482759,5
3.09756245815931,4.2,4.33610625662349,3.40623061679563,2.68518518518519,4
3.09984677907459,4.375,3.27597606297659,3.13107778102385,2.3015873015873,3
3.57567006159172,3,4.66676112213092,3.98867320058585,4.2741935483871,4
3.63819095477387,4.125,3.37684128083863,4.06734016174866,3.8961038961039,4
3.6962962962963,3,2.24,2.67574954752081,3.375,2
4.17624928087043,4.03571428571429,4.04055565262359,4.14271772261547,3.93903247183565,5
2.80474959397747,3.33333333333333,3.2449365237071,2.59404900146014,3.6,3
3.55988820090282,3.25,3.79838475218696,3.71306273491283,3.2384682332463,1
3.85235407400656,3.41666666666667,3.93778870201002,3.99234866531457,3.27084766866542,4
3.34608592446323,3.1,3.5023850503699,3.35959902614686,3.61559888579387,4
3.27,3.57142857142857,3.30004628029107,3.54754918328963,3.98780487804878,5
3.84615384615385,4.4,4.34931791305829,3.92104570485016,3.53947368421053,5
3.83653846153846,3.02272727272727,3.65052989508524,3.38280522695448,4.74774774774775,3
3.91010501953458,3.76923076923077,3.5582266914647,3.77003418571088,3.18377789874796,4
3.48431272715476,3,3.66411709056302,3.11784166913084,3.39607843137255,3
3.80232097115765,3.66666666666667,3.29581519406573,3.8878183831353,3.97105263157895,4
1.65073277325367,3.5,1,1.5662819803442,1.19894366197183,1
3.63,3,3.11111111111111,3.27979524022751,3.98989156405073,4
3.42916632750846,3.84,3.7878536554002,3.30680120862195,2.95726495726496,3
3.3299617013234,3.28125,3.74103307805116,3.26957459633129,3.0311199565768,3
3.64737994136804,4.16666666666667,3.68942445558086,3.76866459570824,2.1374269005848,3
4.59035472715491,4.35294117647059,4.70321034073425,4.40677847025257,3.87541444225906,5
3.06270813611857,3.6,3.03225097603759,3.08183494322216,3.40899735371949,4
3.19961733215918,4.25,3.72032017908761,3.8104501213732,3.16129032258065,4
3.41546656604587,5,3.45888022268082,3.38710882564052,2.88461538461539,3
3.36904761904762,4,3.3033810325477,3.42220393014225,2.48540609137056,3
3.7249074540465,3.8,3.74538537138252,3.63026590209184,3.04868622105042,4
3.32262244906404,4.42857142857143,4.07076231915405,3.58252982232504,3.53859804791482,5
3.55477960040064,3.5,3.42850134639078,3.48590218906228,3.7008547008547,5
3.56934557096003,3.66666666666667,3.44874053140472,3.40897563774673,3.52173913043478,2
3.77479413974912,3.33333333333333,4.50698374544019,3.44546212629331,3.71914893617021,4
3.75257731958763,3,4.63496932515337,3.44693453958413,4.02316602316602,4
3.80796707337907,3,3.68035215873359,3.84995828325417,3.95384615384615,4
3.40776699029126,4,3.99811818393018,3.25490224263745,4.36111111111111,3
3.5,2,4.6,2.55045002285115,5,2
4.00397639710641,3.49122807017544,4.15073852035436,3.87878444618714,4.01190348525469,5
3.39821193744069,5,3.67014804496795,2.99423375132155,3.32888888888889,3
3.54282035588569,4,3.74564737526785,3.46815928339669,3.22925925925926,4
3.6272046297567,3.22222222222222,4.27128397666328,3.73272855050027,4.0609756097561,2
2.89350879227508,3.75,3.68714362745084,3.3095372873249,3.45983133599645,4
3.63636363636364,3.76923076923077,3.79149479478898,3.72097819080833,4.95918367346939,4
3.85759385839335,3.25,4.01652117194329,3.9656223235995,3.14714714714715,5
3.57446808510638,1,3.978896770158,3.3066626011506,4.01181334908447,3
3.8625,2.5,3.40113685510099,3.04013304143457,3.92655645214197,4
3.46002064908908,4,4.15569536084834,3.89142780016118,3.22598870056497,5
3.91196452513133,4.5,3.81371121015283,4.3836318837416,3.0198347107438,2
4.21501599116556,5,3.81023205164989,4.33808974126644,3.89041095890411,4
3.85436893203884,4.5,4.75041071247928,3.81158921012485,3.07118644067797,4
3.29411764705882,4.57142857142857,3.4908139676058,3.49375785232379,3.50387596899225,4
2.70454545454545,4.16666666666667,2.57861624591438,3.3240312326066,1.96774193548387,1
2.57183950364091,3.9,2.85595099157253,2.70164134718075,2.05758464409491,2
3.38481012658228,3.33333333333333,2.8679143487561,2.72473352834241,3.06004721156683,3
3.84926212463573,2.5,3.63339100759355,3.82308484736023,3.99592058743541,4
2.99382716049383,3,3,2.75288531580399,2.20609462710505,3
3.97476961242111,4.5,3.54748093250242,3.66952370470315,3.21224489795918,4
3.81081081081081,3,3.30368510174727,3.60410009341085,3.14102390922599,2
4,3.88888888888889,4.78643695299252,4.26678945224075,3.71212121212121,5
4.06698827806278,5,4.58516845727068,4.46536830210026,4.06257594167679,5
2.63636363636364,2.25454545454545,1.80106771331308,1.52361640103875,2.36897274633124,2
3.11712052919807,3,2.79378137200223,2.89227297044344,3.54208494208494,2
3.88450253356098,3.75,3.79179978726244,3.71306273491283,3.09530386740331,2
3.63819095477387,3.25,3.87047102760786,3.09125148804299,3.03289473684211,4
3.57142857142857,3.8,3.28960700844166,3.13602709186372,2.93333333333333,3
4.73428520857838,4,4.75755934549533,4.54351450137437,4.68085106382979,5
3.88888888888889,3.5,3.65219370831015,3.90332764454786,3.31243878550441,5
3.86188208939138,4.2,3.99933176881322,4.34997200350603,2.31553398058252,5
3.87231257575466,4.18181818181818,3.90085780318367,3.96653425252043,3.07154560349536,5
3.875,3.25,5,4.6393236223008,4.26666666666667,4
3.49701657770823,3.8,3.5842494931524,3.27173620430059,2.08260986306274,4
3.25003978698999,3.33333333333333,3.13723688833985,3.26366507349711,3.8,2
3.1524064171123,2.73333333333333,2.54545454545455,2.36326030945986,3.17549631310267,2
3.85968856470746,4.45454545454545,2.90023193842282,4.01991660515455,3.21212121212121,3
2.9325544526944,2.74025974025974,2.18540747662724,2.3935638018036,2.86895576889098,4
4.12454921532847,3.83333333333333,4.0787661540952,4.37137196828861,3.15117719950434,3
3.70175438596491,3.83333333333333,3.65458490412929,4.10935136994167,3.98552472858866,5
2.84987774591055,1.66666666666667,3.10971786833856,1.35873637724927,3.39540012602394,3
3.84552420249234,1,3.5426503421516,3.92496264053623,3.97852028639618,4
4.17861094501278,3.875,4.06882534465109,3.77333690292485,4.09565217391304,1
1.54,2.4,1.17133155185593,1,1.91304347826087,1
3.42452830188679,4,4.01095350387457,3.62237602140374,3.64516129032258,4
2.56,4,2.05367633382994,1.3268058217681,1.19889502762431,1
3.18398162925796,5,3.09551929478571,3.30382549959373,3.26890756302521,1
4.05534800970291,3,3.90710490601173,4.22797849805083,3.1509009009009,5
3.54356569689287,3.55555555555556,3.76352832324694,3.711427985698,3.47058823529412,4
2.78418355632071,3.72727272727273,2.52673074157715,2.49670630440532,2.02321992535171,3
3.21219201465635,4,3.76899998064518,3.47570766264875,3.16666666666667,3
3.01500405958855,2.5,3.53620315200039,3.13827649686221,3.00484261501211,3
4.00218876633767,2.83333333333333,3.9920091941773,3.64036487475897,1.46812559467174,1
3.2840553434914,4,3.53629881704665,2.95871755059637,3.67123287671233,4
3.67613636363636,3.5,4.51074303003999,4.08009059530727,3.14653353958656,5
3.23010073762899,3.5,3.85456526068877,3.43595511098577,1.40062949640288,4
2.32241015735984,3,3.27027826300586,2.51240067786415,2.02594810379242,2
4.00555101801275,4,3.60564785101568,4.1787531346182,3.07154560349536,4
3.76911525187153,3.5,4.39415005484531,3.65768727445206,3.27272727272727,3
3.77503667613067,2.4,3,2.82531831654634,3.8772306453777,4
3.24087591240876,4,3.14932094257449,3.03990416652811,2.93302891933029,3
3.04867782146514,3.43181818181818,3.42439421436285,2.88915020903293,3.07407407407407,3
3.79631943642857,4.75,3.48892076190476,3.5187323806785,3.42040875071963,3
3.76091833078769,4.33333333333333,3.8974765032628,3.88161426531037,4.72574626865672,5
3.34284291176772,3.63636363636364,3.55732281711426,3.50064992605437,4,4
3.36739358640977,5,4.32430860219782,3.76957216550317,4.22488038277512,4
4.38899334855297,4.17647058823529,4.91392165044495,4.62622744971203,3.85082872928177,3
4.39133875582541,4.5,4.05939029495522,4.2526038627268,4,5
3.12571273418553,5,3.23428184651468,3.57450441871475,3.17287234042553,4
3.52939039862679,2.8,3.50725530638348,3.32346078973677,3.62702702702703,3
2.21410451822549,3.44444444444444,1.96,2.40654845433445,3.61864406779661,1
3.32571329349983,3,2.97745597524908,2.85313098697533,2.5991681385676,3
3.94606024394164,3.33333333333333,4.14758973292059,4.26818746893332,4,3
3.00947867298578,4.25,3.92941759870783,3.56195776277097,3.01367521367521,4
3.78125384815971,4,3.98504686325278,3.80996247975495,3.58028335301063,3
3.62627084354899,4.6,3.89370578101236,3.91647760308162,3.22583139984532,5
1.54,4,1.4458889281345,1.35930316609416,1.41619156214367,1
2.73216433306902,3.33333333333333,2.87014831830052,2.75958870959994,2.69799219185722,2
3.06944444444444,3.6,4.03035990983656,3.34506438945087,3.5771719038817,3
3.95297805642633,3.75,4.39213617330903,3.89889316413839,4.22802850356295,5
3.93155365927488,3.88888888888889,4.44710545887347,4.02240673503902,3.67588325652842,4
3.01916932907348,3,3.58459473877238,2.32048717584587,3.29520295202952,2
4.23304185474401,3.66666666666667,4.35769518837603,4.20277671597369,3.75154639175258,5
2.99717887572153,1.66666666666667,3.19935539838004,2.62333526999479,3.19427294643382,3
3.38207848493471,3.56140350877193,3.95061190736216,3.5143097090195,3.34821428571429,4
3.00403225806452,3,2.52942600802693,2.92935841824404,1.2420443587271,2
3.4320987654321,3.4320987654321,3,1,2.06841505131129,3
3.72786740266203,3.33333333333333,3.60449372181419,3.56536872481588,3.62761506276151,3
4.11603256444408,3.16666666666667,4.42368268735243,3.9504869337646,3.97703180212014,4
4.21621621621622,2.5,3.63491830365339,4.01565019483833,4.8664546899841,5
3.71880576481793,4,3.58871397914069,3.89749271733987,3.53388063591347,4
3.30165223842408,3.27941176470588,3.15060622638744,3.17016599256231,2.92953523238381,4
3.3535624112205,2.75,3.31521119087422,2.83788199353924,3.28659160696008,4
3.64156647010047,3.78571428571429,3.5914809140042,3.5033170875996,3.30555555555556,3
3.875,3,3.46,3.77978261494648,4.02007772020725,3
3.55933125338105,1.5,2.58516254073032,3.07978529859066,3.4961711533907,3
4.23525595131396,4,3.68436149740387,4.36621158734652,3,4
3.70272346580012,3,3.3726452643957,3.82485881790664,3.94117647058824,3
3.63815709390269,3.25,3.81938918120484,3.58520242281372,3.91230366492147,1
3.10581136643737,3.6,3.80301132341316,3.39470576319026,3.53205128205128,5
3.31646436138367,3.6875,3.52619023280085,3.4422564079331,3.48837209302326,3
3.30938164322354,3,3.35882087109213,2.7563904284783,3.96739130434783,3
2.63145332408687,3.25,3.50181757147308,3.07661170325608,3.33950617283951,3
3.30208333333333,5,4,2.49483074946046,1.57174581482747,4
3.35,3.51666666666667,3.34459153068906,3.30056536419049,2.53846153846154,4
3.27915988633452,2.90909090909091,3.57114409653391,3.06091026744305,2.86221914282886,2
4.06641484999111,4,4.5602017643719,4.13473589336488,4.33333333333333,4
3.8944283428063,4.2,4.35993700840834,4.3460265376013,4.04806070826307,4
4,4,4.28491620111732,4.6199589641693,3.15784832451499,4
3.74540779492582,3.33333333333333,3.67223350841696,3.68065532750542,2.66138165345413,3
